patologia,relazione,entita_collegata,tipo_entita,diagnosi,esami_laboratorio,ambito,terapia,farmaci,quadro_radiologico,anatomia_patologica
Miomi Uterini,HA_SINTOMO,aborti ricorrenti,sintomo,"ecografia transvaginale (gold standard), ecografia addominale, RMN pelvi (valutazione pre-operatoria), isteroscopia (miomi sottomucosi)","emocromo (valutazione anemia), ferritina, sideremia, funzionalita' tiroidea, ecografia transvaginale",Ginecologia,"acido tranexamico, fans, contraccettivi orali, GnRH agonisti, ulipristal acetato, miomectomia, embolizzazione arteriosa uterina, isterectomia","Acido tranexamico 1g x3/die
Ibuprofene 400-600 mg x3/die
Contraccettivi orali combinati
Levonorgestrel-IUS (Mirena)
GnRH agonisti (leuprorelin) 3.75 mg/mese
Ulipristal acetato 5 mg/die
Paracetamolo 1g x4/die","- Ecografia transvaginale: masse uterine iperecogene, ben delimitate, con assenza di enhancement posteriore
- RMN pelvi: valutazione precisa del numero, dimensione e localizzazione dei miomi; differenziazione da adenomiosi e tumori maligni
- Isteroscopia: miomi sottomucosi (classificazione FIGO tipo 0, 1, 2)
","- Macroscopico: noduli rotondeggianti, ben delimitati, biancastri, con area di degenerazione ialina o mixoide
- Istologico: fasci di cellule muscolari lisce disposte a spirale o in fasci incrociati, mitosi rare, assenza di atipia
- Varianti: leiomioma cellulare, mitoticamente attivo, atipico, epitelioide
- Colorazioni: H&E, desmina (positiva), actina muscolare liscia (positiva)
"
Miomi Uterini,HA_SINTOMO,aumento di volume dell'addome,sintomo,"ecografia transvaginale (gold standard), ecografia addominale, RMN pelvi (valutazione pre-operatoria), isteroscopia (miomi sottomucosi)","emocromo (valutazione anemia), ferritina, sideremia, funzionalita' tiroidea, ecografia transvaginale",Ginecologia,"acido tranexamico, fans, contraccettivi orali, GnRH agonisti, ulipristal acetato, miomectomia, embolizzazione arteriosa uterina, isterectomia","Acido tranexamico 1g x3/die
Ibuprofene 400-600 mg x3/die
Contraccettivi orali combinati
Levonorgestrel-IUS (Mirena)
GnRH agonisti (leuprorelin) 3.75 mg/mese
Ulipristal acetato 5 mg/die
Paracetamolo 1g x4/die","- Ecografia transvaginale: masse uterine iperecogene, ben delimitate, con assenza di enhancement posteriore
- RMN pelvi: valutazione precisa del numero, dimensione e localizzazione dei miomi; differenziazione da adenomiosi e tumori maligni
- Isteroscopia: miomi sottomucosi (classificazione FIGO tipo 0, 1, 2)
","- Macroscopico: noduli rotondeggianti, ben delimitati, biancastri, con area di degenerazione ialina o mixoide
- Istologico: fasci di cellule muscolari lisce disposte a spirale o in fasci incrociati, mitosi rare, assenza di atipia
- Varianti: leiomioma cellulare, mitoticamente attivo, atipico, epitelioide
- Colorazioni: H&E, desmina (positiva), actina muscolare liscia (positiva)
"
Miomi Uterini,HA_SINTOMO,compressione ureterale (idronefrosi),sintomo,"ecografia transvaginale (gold standard), ecografia addominale, RMN pelvi (valutazione pre-operatoria), isteroscopia (miomi sottomucosi)","emocromo (valutazione anemia), ferritina, sideremia, funzionalita' tiroidea, ecografia transvaginale",Ginecologia,"acido tranexamico, fans, contraccettivi orali, GnRH agonisti, ulipristal acetato, miomectomia, embolizzazione arteriosa uterina, isterectomia","Acido tranexamico 1g x3/die
Ibuprofene 400-600 mg x3/die
Contraccettivi orali combinati
Levonorgestrel-IUS (Mirena)
GnRH agonisti (leuprorelin) 3.75 mg/mese
Ulipristal acetato 5 mg/die
Paracetamolo 1g x4/die","- Ecografia transvaginale: masse uterine iperecogene, ben delimitate, con assenza di enhancement posteriore
- RMN pelvi: valutazione precisa del numero, dimensione e localizzazione dei miomi; differenziazione da adenomiosi e tumori maligni
- Isteroscopia: miomi sottomucosi (classificazione FIGO tipo 0, 1, 2)
","- Macroscopico: noduli rotondeggianti, ben delimitati, biancastri, con area di degenerazione ialina o mixoide
- Istologico: fasci di cellule muscolari lisce disposte a spirale o in fasci incrociati, mitosi rare, assenza di atipia
- Varianti: leiomioma cellulare, mitoticamente attivo, atipico, epitelioide
- Colorazioni: H&E, desmina (positiva), actina muscolare liscia (positiva)
"
Miomi Uterini,FATTORE_RISCHIO,eta' 30-50 anni,stile_vita,"ecografia transvaginale (gold standard), ecografia addominale, RMN pelvi (valutazione pre-operatoria), isteroscopia (miomi sottomucosi)","emocromo (valutazione anemia), ferritina, sideremia, funzionalita' tiroidea, ecografia transvaginale",Ginecologia,"acido tranexamico, fans, contraccettivi orali, GnRH agonisti, ulipristal acetato, miomectomia, embolizzazione arteriosa uterina, isterectomia","Acido tranexamico 1g x3/die
Ibuprofene 400-600 mg x3/die
Contraccettivi orali combinati
Levonorgestrel-IUS (Mirena)
GnRH agonisti (leuprorelin) 3.75 mg/mese
Ulipristal acetato 5 mg/die
Paracetamolo 1g x4/die","- Ecografia transvaginale: masse uterine iperecogene, ben delimitate, con assenza di enhancement posteriore
- RMN pelvi: valutazione precisa del numero, dimensione e localizzazione dei miomi; differenziazione da adenomiosi e tumori maligni
- Isteroscopia: miomi sottomucosi (classificazione FIGO tipo 0, 1, 2)
","- Macroscopico: noduli rotondeggianti, ben delimitati, biancastri, con area di degenerazione ialina o mixoide
- Istologico: fasci di cellule muscolari lisce disposte a spirale o in fasci incrociati, mitosi rare, assenza di atipia
- Varianti: leiomioma cellulare, mitoticamente attivo, atipico, epitelioide
- Colorazioni: H&E, desmina (positiva), actina muscolare liscia (positiva)
"
Miomi Uterini,FATTORE_RISCHIO,anamnesi familiare positiva,stile_vita,"ecografia transvaginale (gold standard), ecografia addominale, RMN pelvi (valutazione pre-operatoria), isteroscopia (miomi sottomucosi)","emocromo (valutazione anemia), ferritina, sideremia, funzionalita' tiroidea, ecografia transvaginale",Ginecologia,"acido tranexamico, fans, contraccettivi orali, GnRH agonisti, ulipristal acetato, miomectomia, embolizzazione arteriosa uterina, isterectomia","Acido tranexamico 1g x3/die
Ibuprofene 400-600 mg x3/die
Contraccettivi orali combinati
Levonorgestrel-IUS (Mirena)
GnRH agonisti (leuprorelin) 3.75 mg/mese
Ulipristal acetato 5 mg/die
Paracetamolo 1g x4/die","- Ecografia transvaginale: masse uterine iperecogene, ben delimitate, con assenza di enhancement posteriore
- RMN pelvi: valutazione precisa del numero, dimensione e localizzazione dei miomi; differenziazione da adenomiosi e tumori maligni
- Isteroscopia: miomi sottomucosi (classificazione FIGO tipo 0, 1, 2)
","- Macroscopico: noduli rotondeggianti, ben delimitati, biancastri, con area di degenerazione ialina o mixoide
- Istologico: fasci di cellule muscolari lisce disposte a spirale o in fasci incrociati, mitosi rare, assenza di atipia
- Varianti: leiomioma cellulare, mitoticamente attivo, atipico, epitelioide
- Colorazioni: H&E, desmina (positiva), actina muscolare liscia (positiva)
"
Miomi Uterini,FATTORE_RISCHIO,sesso femminile,stile_vita,"ecografia transvaginale (gold standard), ecografia addominale, RMN pelvi (valutazione pre-operatoria), isteroscopia (miomi sottomucosi)","emocromo (valutazione anemia), ferritina, sideremia, funzionalita' tiroidea, ecografia transvaginale",Ginecologia,"acido tranexamico, fans, contraccettivi orali, GnRH agonisti, ulipristal acetato, miomectomia, embolizzazione arteriosa uterina, isterectomia","Acido tranexamico 1g x3/die
Ibuprofene 400-600 mg x3/die
Contraccettivi orali combinati
Levonorgestrel-IUS (Mirena)
GnRH agonisti (leuprorelin) 3.75 mg/mese
Ulipristal acetato 5 mg/die
Paracetamolo 1g x4/die","- Ecografia transvaginale: masse uterine iperecogene, ben delimitate, con assenza di enhancement posteriore
- RMN pelvi: valutazione precisa del numero, dimensione e localizzazione dei miomi; differenziazione da adenomiosi e tumori maligni
- Isteroscopia: miomi sottomucosi (classificazione FIGO tipo 0, 1, 2)
","- Macroscopico: noduli rotondeggianti, ben delimitati, biancastri, con area di degenerazione ialina o mixoide
- Istologico: fasci di cellule muscolari lisce disposte a spirale o in fasci incrociati, mitosi rare, assenza di atipia
- Varianti: leiomioma cellulare, mitoticamente attivo, atipico, epitelioide
- Colorazioni: H&E, desmina (positiva), actina muscolare liscia (positiva)
"
Miomi Uterini,FATTORE_RISCHIO,obesita',stile_vita,"ecografia transvaginale (gold standard), ecografia addominale, RMN pelvi (valutazione pre-operatoria), isteroscopia (miomi sottomucosi)","emocromo (valutazione anemia), ferritina, sideremia, funzionalita' tiroidea, ecografia transvaginale",Ginecologia,"acido tranexamico, fans, contraccettivi orali, GnRH agonisti, ulipristal acetato, miomectomia, embolizzazione arteriosa uterina, isterectomia","Acido tranexamico 1g x3/die
Ibuprofene 400-600 mg x3/die
Contraccettivi orali combinati
Levonorgestrel-IUS (Mirena)
GnRH agonisti (leuprorelin) 3.75 mg/mese
Ulipristal acetato 5 mg/die
Paracetamolo 1g x4/die","- Ecografia transvaginale: masse uterine iperecogene, ben delimitate, con assenza di enhancement posteriore
- RMN pelvi: valutazione precisa del numero, dimensione e localizzazione dei miomi; differenziazione da adenomiosi e tumori maligni
- Isteroscopia: miomi sottomucosi (classificazione FIGO tipo 0, 1, 2)
","- Macroscopico: noduli rotondeggianti, ben delimitati, biancastri, con area di degenerazione ialina o mixoide
- Istologico: fasci di cellule muscolari lisce disposte a spirale o in fasci incrociati, mitosi rare, assenza di atipia
- Varianti: leiomioma cellulare, mitoticamente attivo, atipico, epitelioide
- Colorazioni: H&E, desmina (positiva), actina muscolare liscia (positiva)
"
Miomi Uterini,FATTORE_RISCHIO,ipertensione arteriosa,stile_vita,"ecografia transvaginale (gold standard), ecografia addominale, RMN pelvi (valutazione pre-operatoria), isteroscopia (miomi sottomucosi)","emocromo (valutazione anemia), ferritina, sideremia, funzionalita' tiroidea, ecografia transvaginale",Ginecologia,"acido tranexamico, fans, contraccettivi orali, GnRH agonisti, ulipristal acetato, miomectomia, embolizzazione arteriosa uterina, isterectomia","Acido tranexamico 1g x3/die
Ibuprofene 400-600 mg x3/die
Contraccettivi orali combinati
Levonorgestrel-IUS (Mirena)
GnRH agonisti (leuprorelin) 3.75 mg/mese
Ulipristal acetato 5 mg/die
Paracetamolo 1g x4/die","- Ecografia transvaginale: masse uterine iperecogene, ben delimitate, con assenza di enhancement posteriore
- RMN pelvi: valutazione precisa del numero, dimensione e localizzazione dei miomi; differenziazione da adenomiosi e tumori maligni
- Isteroscopia: miomi sottomucosi (classificazione FIGO tipo 0, 1, 2)
","- Macroscopico: noduli rotondeggianti, ben delimitati, biancastri, con area di degenerazione ialina o mixoide
- Istologico: fasci di cellule muscolari lisce disposte a spirale o in fasci incrociati, mitosi rare, assenza di atipia
- Varianti: leiomioma cellulare, mitoticamente attivo, atipico, epitelioide
- Colorazioni: H&E, desmina (positiva), actina muscolare liscia (positiva)
"
Miomi Uterini,FATTORE_RISCHIO,nulliparita',stile_vita,"ecografia transvaginale (gold standard), ecografia addominale, RMN pelvi (valutazione pre-operatoria), isteroscopia (miomi sottomucosi)","emocromo (valutazione anemia), ferritina, sideremia, funzionalita' tiroidea, ecografia transvaginale",Ginecologia,"acido tranexamico, fans, contraccettivi orali, GnRH agonisti, ulipristal acetato, miomectomia, embolizzazione arteriosa uterina, isterectomia","Acido tranexamico 1g x3/die
Ibuprofene 400-600 mg x3/die
Contraccettivi orali combinati
Levonorgestrel-IUS (Mirena)
GnRH agonisti (leuprorelin) 3.75 mg/mese
Ulipristal acetato 5 mg/die
Paracetamolo 1g x4/die","- Ecografia transvaginale: masse uterine iperecogene, ben delimitate, con assenza di enhancement posteriore
- RMN pelvi: valutazione precisa del numero, dimensione e localizzazione dei miomi; differenziazione da adenomiosi e tumori maligni
- Isteroscopia: miomi sottomucosi (classificazione FIGO tipo 0, 1, 2)
","- Macroscopico: noduli rotondeggianti, ben delimitati, biancastri, con area di degenerazione ialina o mixoide
- Istologico: fasci di cellule muscolari lisce disposte a spirale o in fasci incrociati, mitosi rare, assenza di atipia
- Varianti: leiomioma cellulare, mitoticamente attivo, atipico, epitelioide
- Colorazioni: H&E, desmina (positiva), actina muscolare liscia (positiva)
"
Miomi Uterini,FATTORE_RISCHIO,esordio mestruale precoce,stile_vita,"ecografia transvaginale (gold standard), ecografia addominale, RMN pelvi (valutazione pre-operatoria), isteroscopia (miomi sottomucosi)","emocromo (valutazione anemia), ferritina, sideremia, funzionalita' tiroidea, ecografia transvaginale",Ginecologia,"acido tranexamico, fans, contraccettivi orali, GnRH agonisti, ulipristal acetato, miomectomia, embolizzazione arteriosa uterina, isterectomia","Acido tranexamico 1g x3/die
Ibuprofene 400-600 mg x3/die
Contraccettivi orali combinati
Levonorgestrel-IUS (Mirena)
GnRH agonisti (leuprorelin) 3.75 mg/mese
Ulipristal acetato 5 mg/die
Paracetamolo 1g x4/die","- Ecografia transvaginale: masse uterine iperecogene, ben delimitate, con assenza di enhancement posteriore
- RMN pelvi: valutazione precisa del numero, dimensione e localizzazione dei miomi; differenziazione da adenomiosi e tumori maligni
- Isteroscopia: miomi sottomucosi (classificazione FIGO tipo 0, 1, 2)
","- Macroscopico: noduli rotondeggianti, ben delimitati, biancastri, con area di degenerazione ialina o mixoide
- Istologico: fasci di cellule muscolari lisce disposte a spirale o in fasci incrociati, mitosi rare, assenza di atipia
- Varianti: leiomioma cellulare, mitoticamente attivo, atipico, epitelioide
- Colorazioni: H&E, desmina (positiva), actina muscolare liscia (positiva)
"
Miomi Uterini,FATTORE_RISCHIO,origine etnica afroamericana,stile_vita,"ecografia transvaginale (gold standard), ecografia addominale, RMN pelvi (valutazione pre-operatoria), isteroscopia (miomi sottomucosi)","emocromo (valutazione anemia), ferritina, sideremia, funzionalita' tiroidea, ecografia transvaginale",Ginecologia,"acido tranexamico, fans, contraccettivi orali, GnRH agonisti, ulipristal acetato, miomectomia, embolizzazione arteriosa uterina, isterectomia","Acido tranexamico 1g x3/die
Ibuprofene 400-600 mg x3/die
Contraccettivi orali combinati
Levonorgestrel-IUS (Mirena)
GnRH agonisti (leuprorelin) 3.75 mg/mese
Ulipristal acetato 5 mg/die
Paracetamolo 1g x4/die","- Ecografia transvaginale: masse uterine iperecogene, ben delimitate, con assenza di enhancement posteriore
- RMN pelvi: valutazione precisa del numero, dimensione e localizzazione dei miomi; differenziazione da adenomiosi e tumori maligni
- Isteroscopia: miomi sottomucosi (classificazione FIGO tipo 0, 1, 2)
","- Macroscopico: noduli rotondeggianti, ben delimitati, biancastri, con area di degenerazione ialina o mixoide
- Istologico: fasci di cellule muscolari lisce disposte a spirale o in fasci incrociati, mitosi rare, assenza di atipia
- Varianti: leiomioma cellulare, mitoticamente attivo, atipico, epitelioide
- Colorazioni: H&E, desmina (positiva), actina muscolare liscia (positiva)
"
Miomi Uterini,TARGET_ETA,30-50 anni,eta,"ecografia transvaginale (gold standard), ecografia addominale, RMN pelvi (valutazione pre-operatoria), isteroscopia (miomi sottomucosi)","emocromo (valutazione anemia), ferritina, sideremia, funzionalita' tiroidea, ecografia transvaginale",Ginecologia,"acido tranexamico, fans, contraccettivi orali, GnRH agonisti, ulipristal acetato, miomectomia, embolizzazione arteriosa uterina, isterectomia","Acido tranexamico 1g x3/die
Ibuprofene 400-600 mg x3/die
Contraccettivi orali combinati
Levonorgestrel-IUS (Mirena)
GnRH agonisti (leuprorelin) 3.75 mg/mese
Ulipristal acetato 5 mg/die
Paracetamolo 1g x4/die","- Ecografia transvaginale: masse uterine iperecogene, ben delimitate, con assenza di enhancement posteriore
- RMN pelvi: valutazione precisa del numero, dimensione e localizzazione dei miomi; differenziazione da adenomiosi e tumori maligni
- Isteroscopia: miomi sottomucosi (classificazione FIGO tipo 0, 1, 2)
","- Macroscopico: noduli rotondeggianti, ben delimitati, biancastri, con area di degenerazione ialina o mixoide
- Istologico: fasci di cellule muscolari lisce disposte a spirale o in fasci incrociati, mitosi rare, assenza di atipia
- Varianti: leiomioma cellulare, mitoticamente attivo, atipico, epitelioide
- Colorazioni: H&E, desmina (positiva), actina muscolare liscia (positiva)
"
Miomi Uterini,TARGET_ETA,donne in eta' riproduttiva,eta,"ecografia transvaginale (gold standard), ecografia addominale, RMN pelvi (valutazione pre-operatoria), isteroscopia (miomi sottomucosi)","emocromo (valutazione anemia), ferritina, sideremia, funzionalita' tiroidea, ecografia transvaginale",Ginecologia,"acido tranexamico, fans, contraccettivi orali, GnRH agonisti, ulipristal acetato, miomectomia, embolizzazione arteriosa uterina, isterectomia","Acido tranexamico 1g x3/die
Ibuprofene 400-600 mg x3/die
Contraccettivi orali combinati
Levonorgestrel-IUS (Mirena)
GnRH agonisti (leuprorelin) 3.75 mg/mese
Ulipristal acetato 5 mg/die
Paracetamolo 1g x4/die","- Ecografia transvaginale: masse uterine iperecogene, ben delimitate, con assenza di enhancement posteriore
- RMN pelvi: valutazione precisa del numero, dimensione e localizzazione dei miomi; differenziazione da adenomiosi e tumori maligni
- Isteroscopia: miomi sottomucosi (classificazione FIGO tipo 0, 1, 2)
","- Macroscopico: noduli rotondeggianti, ben delimitati, biancastri, con area di degenerazione ialina o mixoide
- Istologico: fasci di cellule muscolari lisce disposte a spirale o in fasci incrociati, mitosi rare, assenza di atipia
- Varianti: leiomioma cellulare, mitoticamente attivo, atipico, epitelioide
- Colorazioni: H&E, desmina (positiva), actina muscolare liscia (positiva)
"
